Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,,,
-1.760e-07,-0.04,-0.004,0.008,0.008
-1.756e-07,-0.04,-0.004,0.016,0.008
-1.752e-07,0,-0.012,0.024,0.016
-1.748e-07,-0.04,-0.012,0.024,0
-1.744e-07,-0.04,-0.004,0.016,0
-1.740e-07,0,0.012,0.016,-0.008
-1.736e-07,-0.04,0.02,0.016,0
-1.732e-07,-0.04,0.012,0.008,0
-1.728e-07,-0.04,-0.004,0.008,0
-1.724e-07,-0.04,-0.004,0.016,0
-1.720e-07,0,0.004,0.008,-0.008
-1.716e-07,-0.04,0.004,0.008,0.008
-1.712e-07,0,0.012,0.008,0.008
-1.708e-07,0,0.02,0.008,0.008
-1.704e-07,-0.04,0.02,0.008,0.008
-1.700e-07,0,-0.004,0.016,0.008
-1.696e-07,-0.08,-0.004,0.016,0.016
-1.692e-07,-0.04,-0.012,0,0.008
-1.688e-07,0,-0.012,0,0
-1.684e-07,-0.04,-0.012,0,0
-1.680e-07,-0.04,-0.012,0,-0.008
-1.676e-07,0,-0.028,0,-0.016
-1.672e-07,0,-0.028,0.008,-0.008
-1.668e-07,-0.04,-0.004,0.016,0
-1.664e-07,-0.04,-0.004,0.016,0
-1.660e-07,0,-0.004,0.008,0
-1.656e-07,-0.04,0.004,-0.008,0.008
-1.652e-07,0,-0.004,-0.016,0
-1.648e-07,0,-0.004,0,0.008
-1.644e-07,-0.04,-0.004,0,0
-1.640e-07,0,-0.012,0,-0.008
-1.636e-07,-0.04,-0.012,-0.008,-0.008
-1.632e-07,0,0.012,-0.008,-0.008
-1.628e-07,0,0.012,0,0
-1.624e-07,-0.04,0.004,0.008,0
-1.620e-07,-0.04,0.004,0.008,0.008
-1.616e-07,0,0.012,0.008,0.008
-1.612e-07,-0.04,0.004,0.016,0.016
-1.608e-07,-0.04,0.004,0.024,0.024
-1.604e-07,-0.04,0.004,0.024,0.008
-1.600e-07,-0.04,0.004,0.016,0.008
-1.596e-07,0,0.004,0.024,0.008
-1.592e-07,-0.04,0.012,0.024,0.008
-1.588e-07,-0.04,-0.004,0.008,0
-1.584e-07,0,-0.012,0.008,-0.008
-1.580e-07,-0.04,-0.012,0.008,-0.016
-1.576e-07,0,-0.012,0.016,-0.016
-1.572e-07,0,-0.02,0.016,0
-1.568e-07,0,-0.012,0.008,0
-1.564e-07,-0.04,-0.012,-0.008,0
-1.560e-07,-0.04,-0.02,0,-0.008
-1.556e-07,-0.04,-0.012,0,-0.008
-1.552e-07,-0.04,-0.02,0,-0.008
-1.548e-07,-0.04,-0.028,-0.008,-0.008
-1.544e-07,0,-0.02,-0.016,0
-1.540e-07,0,-0.004,0,0
-1.536e-07,0,-0.012,0.008,0
-1.532e-07,0,-0.012,0.008,0
-1.528e-07,-0.04,-0.004,0.008,0
-1.524e-07,-0.04,-0.004,0.008,0.008
-1.520e-07,-0.04,0.004,0.016,0.008
-1.516e-07,-0.04,0.02,0.016,0.008
-1.512e-07,-0.04,0.012,0.016,0.008
-1.508e-07,0,0.012,0.008,0.008
-1.504e-07,0,0.02,0.008,0.008
-1.500e-07,0,0.02,0.008,0.008
-1.496e-07,-0.04,0.004,0.008,0.008
-1.492e-07,0,0.012,0.008,0.008
-1.488e-07,0,0.012,0.016,0
-1.484e-07,0,0.004,0.016,0
-1.480e-07,-0.04,0.012,0.016,0
-1.476e-07,-0.04,0.004,0.008,0
-1.472e-07,-0.04,0.004,0.008,-0.008
-1.468e-07,0,-0.012,0,0
-1.464e-07,-0.04,-0.004,0,0.008
-1.460e-07,-0.04,-0.012,0.008,0
-1.456e-07,-0.04,-0.004,0,-0.008
-1.452e-07,0,-0.012,-0.008,-0.008
-1.448e-07,-0.04,-0.02,-0.016,-0.008
-1.444e-07,-0.04,-0.02,0,0
-1.440e-07,0,-0.012,0.008,0
-1.436e-07,0,-0.012,0,0
-1.432e-07,0,-0.012,0.008,0
-1.428e-07,-0.04,0.004,0,0
-1.424e-07,0,0.004,0,-0.008
-1.420e-07,0,-0.004,0,0
-1.416e-07,-0.04,0.012,0.008,0
-1.412e-07,-0.04,0.004,0.016,0
-1.408e-07,-0.04,-0.004,0.032,0.016
-1.404e-07,-0.04,-0.004,0.024,0.024
-1.400e-07,-0.04,0.004,0.016,0.024
-1.396e-07,-0.04,0.004,0.016,0.016
-1.392e-07,-0.04,0.012,0.024,0.016
-1.388e-07,0,0.004,0.008,0.008
-1.384e-07,0,-0.004,0.008,0.008
-1.380e-07,0,-0.012,0.008,0.008
-1.376e-07,0,-0.012,0.008,0.008
-1.372e-07,0,-0.012,0.008,0
-1.368e-07,-0.04,0.004,0,0
-1.364e-07,0,0.004,0,0
-1.360e-07,-0.04,-0.004,0,0
-1.356e-07,-0.04,-0.02,-0.008,-0.008
-1.352e-07,0,-0.012,0,0
-1.348e-07,0,-0.02,-0.008,-0.008
-1.344e-07,-0.04,-0.012,0,0.008
-1.340e-07,0,-0.004,0,0
-1.336e-07,-0.04,0.004,0,0
-1.332e-07,0,-0.004,0,0
-1.328e-07,0,0.004,0,0.008
-1.324e-07,0,0.004,0,0
-1.320e-07,0,0.004,0.008,-0.008
-1.316e-07,0,0.012,0.024,-0.016
-1.312e-07,0,0.004,0.024,-0.008
-1.308e-07,0,-0.004,0.024,0
-1.304e-07,0,-0.004,0.024,0.008
-1.300e-07,-0.04,0.02,0.032,0.016
-1.296e-07,0,0.012,0.024,0.016
-1.292e-07,-0.04,0.02,0.024,0.016
-1.288e-07,0,0.012,0.016,0.008
-1.284e-07,-0.04,0.004,0.016,0
-1.280e-07,-0.04,0.012,0.032,-0.008
-1.276e-07,-0.04,0.012,0.024,-0.008
-1.272e-07,-0.04,0.012,0.008,0
-1.268e-07,0,-0.004,0,0.008
-1.264e-07,0,-0.012,0,0.008
-1.260e-07,0,-0.02,0.008,0
-1.256e-07,-0.04,-0.02,0,0
-1.252e-07,-0.04,-0.02,0,0
-1.248e-07,0,-0.02,-0.008,-0.008
-1.244e-07,-0.04,-0.012,-0.016,0
-1.240e-07,-0.04,-0.02,-0.008,0
-1.236e-07,-0.04,-0.02,-0.008,0
-1.232e-07,0,-0.02,0.008,0
-1.228e-07,-0.04,-0.004,0.016,0
-1.224e-07,-0.04,-0.004,0.016,-0.016
-1.220e-07,-0.04,0.004,0.008,-0.016
-1.216e-07,-0.04,0.004,0.008,-0.016
-1.212e-07,-0.04,0.02,0,0
-1.208e-07,-0.04,0.02,0.008,0.008
-1.204e-07,-0.04,0.012,0.016,0.016
-1.200e-07,-0.04,0.012,0.016,0.016
-1.196e-07,0,0.012,0.016,0.016
-1.192e-07,0,0.02,0.016,0.016
-1.188e-07,0,0.028,0.016,0.016
-1.184e-07,0,0.02,0.008,0
-1.180e-07,0,0.004,0,0
-1.176e-07,0,0.004,0,0.016
-1.172e-07,-0.04,0.012,0.008,0.008
-1.168e-07,-0.04,0.004,0,0.016
-1.164e-07,-0.04,-0.004,-0.008,0.008
-1.160e-07,-0.04,0.004,-0.008,0.008
-1.156e-07,0,-0.004,-0.008,0.008
-1.152e-07,-0.04,0.004,0,0
-1.148e-07,-0.04,-0.004,0,0
-1.144e-07,-0.04,-0.012,-0.016,0
-1.140e-07,-0.04,-0.012,0,0
-1.136e-07,0,0.004,0,-0.008
-1.132e-07,0,-0.004,0,-0.008
-1.128e-07,-0.04,-0.012,0.016,0
-1.124e-07,-0.04,-0.004,0.016,0.008
-1.120e-07,-0.04,-0.004,0.008,0.008
-1.116e-07,-0.04,-0.004,0.008,0.008
-1.112e-07,-0.04,0.012,0.008,0.024
-1.108e-07,0,0.004,0.008,0.024
-1.104e-07,0,0.004,0.008,0.008
-1.100e-07,-0.04,0.004,0.024,-0.008
-1.096e-07,0,0.004,0.024,0.008
-1.092e-07,-0.04,0.028,0.016,0.008
-1.088e-07,0,0.012,0.024,0
-1.084e-07,-0.04,0.02,0.008,0
-1.080e-07,0,0.004,0.008,0
-1.076e-07,-0.08,0.004,0.008,0
-1.072e-07,-0.04,0.004,0.008,0
-1.068e-07,0.04,-0.004,-0.008,0.008
-1.064e-07,0,-0.012,-0.008,0.016
-1.060e-07,0,-0.004,-0.016,0.016
-1.056e-07,0,0.004,0,0
-1.052e-07,0,-0.004,0,0
-1.048e-07,-0.04,-0.004,0.008,-0.008
-1.044e-07,0,-0.004,0.008,-0.008
-1.040e-07,0,-0.012,0,-0.016
-1.036e-07,0,-0.012,-0.008,-0.008
-1.032e-07,0,-0.028,-0.008,-0.008
-1.028e-07,0,-0.036,0,-0.008
-1.024e-07,0,-0.02,0.008,-0.008
-1.020e-07,0,-0.02,0.008,0
-1.016e-07,0,-0.004,0.016,0
-1.012e-07,-0.04,0.004,0.016,0
-1.008e-07,0,0.012,0.024,0.016
-1.004e-07,0,0.012,0.016,0.016
-1.000e-07,0,0.004,0.016,0.008
-9.960e-08,0,0.004,0.008,0.008
-9.920e-08,0,0.004,0.008,0.008
-9.880e-08,0,0.004,0,0.016
-9.840e-08,0,-0.004,0,0.016
-9.800e-08,0,-0.004,-0.008,0.016
-9.760e-08,-0.04,0.004,-0.008,0
-9.720e-08,0,0.004,0,0.008
-9.680e-08,-0.04,0.012,-0.008,0
-9.640e-08,0,-0.004,-0.008,0
-9.600e-08,0,-0.012,-0.008,0
-9.560e-08,0,0.004,0,0.008
-9.520e-08,0,0.004,0.008,0.008
-9.480e-08,-0.04,-0.004,0.008,0.008
-9.440e-08,0,-0.004,0,0.008
-9.400e-08,0,-0.004,-0.008,-0.008
-9.360e-08,-0.04,-0.004,0.008,-0.008
-9.320e-08,0,0.012,0.016,-0.008
-9.280e-08,-0.04,-0.004,0.016,-0.016
-9.240e-08,0,-0.004,0.016,-0.008
-9.200e-08,0,0.004,0.008,0
-9.160e-08,-0.04,-0.012,0.008,0
-9.120e-08,-0.04,-0.012,0.008,0
-9.080e-08,-0.04,-0.012,0.016,0
-9.040e-08,0,-0.004,0.016,0
-9.000e-08,0,0.004,0.016,0
-8.960e-08,-0.04,-0.004,0.032,0
-8.920e-08,0,0.004,0.016,0
-8.880e-08,-0.04,-0.012,0.008,-0.008
-8.840e-08,0,-0.012,0.008,0
-8.800e-08,-0.04,-0.004,0.008,0
-8.760e-08,-0.04,0.012,0.008,0.016
-8.720e-08,0,0.012,0,0.008
-8.680e-08,0,0.012,0,0.008
-8.640e-08,0,0.012,0,0
-8.600e-08,0,-0.004,0.008,0
-8.560e-08,0.04,0.004,-0.008,0
-8.520e-08,0,-0.004,-0.008,0
-8.480e-08,0,-0.004,0,-0.008
-8.440e-08,-0.08,0.004,0,0.008
-8.400e-08,-0.04,-0.004,-0.008,0.008
-8.360e-08,0,-0.012,-0.008,0
-8.320e-08,-0.04,-0.004,-0.024,0.008
-8.280e-08,-0.04,0.004,-0.008,0
-8.240e-08,-0.04,-0.004,0.008,-0.008
-8.200e-08,-0.04,-0.004,0,-0.008
-8.160e-08,-0.04,0.004,0.008,0
-8.120e-08,-0.04,-0.004,0.016,0.008
-8.080e-08,0,0.004,0.032,0.016
-8.040e-08,-0.04,0.012,0.024,0.016
-8.000e-08,-0.04,0.004,0.024,0
-7.960e-08,-0.04,0.004,0.016,0
-7.920e-08,0,0.02,0.016,0.008
-7.880e-08,0,0.004,0.016,0.016
-7.840e-08,0,-0.004,0.016,0.016
-7.800e-08,-0.04,0.004,0.016,0.008
-7.760e-08,-0.04,0.02,0.008,0.008
-7.720e-08,-0.04,0.012,0.008,0.008
-7.680e-08,-0.04,0.012,0.016,0.016
-7.640e-08,0,0.004,0.008,0.016
-7.600e-08,0,-0.012,0,0
-7.560e-08,0,-0.012,0,0
-7.520e-08,-0.08,-0.012,-0.008,0
-7.480e-08,-0.04,-0.02,-0.016,-0.008
-7.440e-08,0,-0.012,-0.008,-0.008
-7.400e-08,-0.04,-0.004,-0.008,0
-7.360e-08,-0.04,0.004,-0.008,-0.008
-7.320e-08,-0.04,-0.004,0,-0.008
-7.280e-08,-0.04,-0.004,-0.008,-0.016
-7.240e-08,-0.04,-0.012,-0.008,-0.016
-7.200e-08,0,-0.012,0.008,0
-7.160e-08,-0.04,-0.012,0.008,0
-7.120e-08,-0.04,0.004,0.024,-0.008
-7.080e-08,0,-0.004,0.016,-0.008
-7.040e-08,-0.04,0.012,0.008,0
-7.000e-08,0,0.028,0,0
-6.960e-08,-0.04,0.02,0.008,0.008
-6.920e-08,-0.04,0.012,0.008,0
-6.880e-08,-0.04,0.02,0.008,0
-6.840e-08,-0.04,0.012,0.008,0.008
-6.800e-08,-0.04,0.004,0.016,0.016
-6.760e-08,0,-0.012,0.016,0.008
-6.720e-08,-0.04,-0.012,0.016,0
-6.680e-08,-0.04,-0.004,0.008,0
-6.640e-08,0,0.012,0,0.016
-6.600e-08,-0.04,-0.012,0,0.008
-6.560e-08,0,-0.012,0.016,0
-6.520e-08,0,-0.02,0.008,0
-6.480e-08,-0.04,-0.028,0,0
-6.440e-08,-0.04,-0.02,-0.008,0.008
-6.400e-08,-0.04,-0.012,-0.008,0.008
-6.360e-08,-0.04,-0.004,-0.008,-0.008
-6.320e-08,-0.04,-0.004,-0.008,-0.016
-6.280e-08,-0.04,0.004,-0.008,-0.008
-6.240e-08,0,0.012,-0.008,0
-6.200e-08,0,-0.004,0,0.008
-6.160e-08,0,-0.004,0.008,0.008
-6.120e-08,-0.04,0.004,0.008,0.008
-6.080e-08,0,0.004,0.016,0.016
-6.040e-08,0,-0.004,0.008,0.016
-6.000e-08,0,0.004,0.008,0.016
-5.960e-08,-0.04,0.004,0,0.008
-5.920e-08,-0.04,0.012,0.008,0.016
-5.880e-08,-0.04,0.02,0.016,0.016
-5.840e-08,-0.04,0.012,0.016,0
-5.800e-08,0,0.012,0.016,0
-5.760e-08,-0.04,0.012,0.016,-0.008
-5.720e-08,-0.04,0.004,0.008,0
-5.680e-08,0,0.004,0,0.008
-5.640e-08,0,0.02,0,0.008
-5.600e-08,0,0.004,-0.008,0
-5.560e-08,-0.04,0.004,-0.008,-0.008
-5.520e-08,-0.04,0.004,-0.008,-0.016
-5.480e-08,0,0.004,0,-0.016
-5.440e-08,0,0.004,0,-0.016
-5.400e-08,-0.04,0.004,0,-0.016
-5.360e-08,0,-0.012,-0.008,-0.008
-5.320e-08,0,-0.012,0,-0.008
-5.280e-08,0,-0.004,0.008,-0.008
-5.240e-08,0,0.004,0.016,-0.008
-5.200e-08,-0.04,-0.004,0.016,0
-5.160e-08,-0.04,-0.004,0.016,0.016
-5.120e-08,-0.04,0.004,0.008,0.016
-5.080e-08,0,0.004,0.008,0.016
-5.040e-08,0,0.004,0.016,0.016
-5.000e-08,0,0.02,0.024,0.024
-4.960e-08,-0.04,0.012,0.016,0.024
-4.920e-08,0,0.004,0.024,0.024
-4.880e-08,0,0.012,0.024,0.016
-4.840e-08,-0.04,0.004,0.016,0.016
-4.800e-08,0,0.004,0.016,0.016
-4.760e-08,0,0.02,0.016,0.016
-4.720e-08,-0.04,0.02,0.016,0.008
-4.680e-08,0,0.012,0.016,0.008
-4.640e-08,-0.04,0.004,0.008,0.008
-4.600e-08,-0.04,0.012,0,0
-4.560e-08,-0.04,0.012,-0.016,0.008
-4.520e-08,0,0.004,-0.008,0
-4.480e-08,-0.04,0.004,0,-0.008
-4.440e-08,0,-0.012,-0.008,-0.008
-4.400e-08,0,-0.02,-0.008,-0.008
-4.360e-08,0,-0.02,0,-0.016
-4.320e-08,-0.04,-0.012,-0.008,-0.032
-4.280e-08,-0.04,-0.044,-0.04,-0.088
-4.240e-08,-0.04,-0.052,-0.176,-0.096
-4.200e-08,-0.04,-0.012,-0.288,-0.024
-4.160e-08,-0.04,0.052,-0.256,0.056
-4.120e-08,-0.04,0.036,-0.128,0.016
-4.080e-08,-0.04,-0.068,-0.128,-0.08
-4.040e-08,-0.04,-0.108,-0.264,-0.096
-4.000e-08,0,-0.02,-0.344,-0.008
-3.960e-08,-0.04,0.084,-0.224,0.056
-3.920e-08,-0.04,0.06,-0.056,0
-3.880e-08,0,-0.028,-0.024,-0.056
-3.840e-08,0,-0.06,-0.064,-0.04
-3.800e-08,0,-0.012,-0.096,0
-3.760e-08,-0.04,0.044,-0.088,0.008
-3.720e-08,-0.04,0.028,-0.096,-0.008
-3.680e-08,0,-0.004,-0.104,-0.008
-3.640e-08,-0.04,-0.02,-0.08,0.016
-3.600e-08,-0.04,0.02,-0.048,0.024
-3.560e-08,-0.04,0.028,-0.064,-0.008
-3.520e-08,-0.04,-0.02,-0.112,-0.04
-3.480e-08,0,-0.036,-0.104,-0.008
-3.440e-08,0,-0.012,-0.056,0.024
-3.400e-08,0,0.012,0,0.016
-3.360e-08,0,0.004,-0.008,-0.024
-3.320e-08,0,-0.036,-0.088,-0.04
-3.280e-08,-0.04,-0.044,-0.112,-0.008
-3.240e-08,-0.04,0.004,-0.064,0.032
-3.200e-08,0,0.028,0,0.008
-3.160e-08,0,-0.02,-0.008,-0.032
-3.120e-08,0,-0.06,-0.08,-0.032
-3.080e-08,-0.04,-0.028,-0.096,0
-3.040e-08,-0.04,0.02,-0.056,0
-3.000e-08,-0.04,0.02,-0.008,-0.016
-2.960e-08,-0.04,-0.004,-0.024,-0.024
-2.920e-08,0.04,-0.012,-0.072,-0.016
-2.880e-08,0,0.004,-0.056,0.008
-2.840e-08,-0.04,0.036,-0.024,0.008
-2.800e-08,-0.04,0.02,-0.016,-0.024
-2.760e-08,-0.04,0.004,-0.048,-0.024
-2.720e-08,0,0.02,-0.048,0.008
-2.680e-08,-0.04,0.036,-0.04,0.008
-2.640e-08,-0.04,0.02,-0.04,-0.024
-2.600e-08,-0.04,-0.012,-0.072,-0.04
-2.560e-08,-0.04,-0.012,-0.112,-0.048
-2.520e-08,-0.04,-0.004,-0.096,-0.04
-2.480e-08,-0.04,-0.004,-0.104,-0.104
-2.440e-08,0,-0.068,-0.216,-0.304
-2.400e-08,0,-0.148,-0.552, -inf
-2.360e-08,0,-0.156, -inf, -inf
-2.320e-08,0,-0.036, -inf, -inf
-2.280e-08,-0.04,0.02, -inf, -inf
-2.240e-08,-0.04,-0.076, -inf, -inf
-2.200e-08,0,-0.212, -inf, -inf
-2.160e-08,-0.04,-0.196, -inf, -inf
-2.120e-08,-0.04,-0.02, -inf, -inf
-2.080e-08,-0.04,0.076, -inf, -inf
-2.040e-08,0,-0.036, -inf, -inf
-2.000e-08,-0.04,-0.172, -inf, -inf
-1.960e-08,0,-0.116, -inf, -inf
-1.920e-08,-0.04,0.06, -inf, -inf
-1.880e-08,-0.04,0.124, -inf, -inf
-1.840e-08,-0.04,0.028, -inf, -inf
-1.800e-08,-0.04,-0.068, -inf, -inf
-1.760e-08,-0.04,-0.02, -inf, -inf
-1.720e-08,-0.04,0.068, -inf, -inf
-1.680e-08,0,0.06, -inf, -inf
-1.640e-08,0,-0.044, -inf, -inf
-1.600e-08,0,-0.052, -inf, -inf
-1.560e-08,-0.04,0.044,-0.848, -inf
-1.520e-08,0,0.084,-0.712, -inf
-1.480e-08,0,-0.004,-0.648, -inf
-1.440e-08,-0.04,-0.092,-0.68, -inf
-1.400e-08,0,-0.06,-0.632,-0.528
-1.360e-08,-0.04,0.068,-0.488,-0.432
-1.320e-08,-0.04,0.076,-0.376,-0.44
-1.280e-08,-0.04,-0.02,-0.424,-0.448
-1.240e-08,-0.04,-0.1,-0.48,-0.352
-1.200e-08,-0.04,-0.036,-0.44,-0.208
-1.160e-08,0,0.052,-0.32,-0.16
-1.120e-08,0,0.044,-0.272,-0.208
-1.080e-08,0,-0.028,-0.312,-0.2
-1.040e-08,0.04,-0.044,-0.32,-0.136
-1.000e-08,-0.04,0.012,-0.24,-0.072
-9.600e-09,0,0.036,-0.152,-0.072
-9.200e-09,0,-0.012,-0.152,-0.064
-8.800e-09,0,-0.028,-0.176,-0.04
-8.400e-09,0,0.012,-0.112,0.024
-8.000e-09,0,0.076,-0.04,0.04
-7.600e-09,0,0.044,-0.016,0
-7.200e-09,0,-0.02,-0.056,0
-6.800e-09,-0.04,-0.012,-0.064,0.064
-6.400e-09,-0.08,0.052,0,0.12
-6.000e-09,-0.04,0.084,0.072,0.112
-5.600e-09,0,0.036,0.056,0.064
-5.200e-09,0,-0.02,0,0.064
-4.800e-09,0,-0.02,0.008,0.128
-4.400e-09,-0.04,0.02,0.08,0.168
-4.000e-09,-0.04,0.028,0.128,0.128
-3.600e-09,0,-0.02,0.088,0.104
-3.200e-09,-0.04,-0.028,0.056,0.136
-2.800e-09,0,0.004,0.072,0.184
-2.400e-09,-0.04,0.02,0.112,0.176
-2.000e-09,-0.04,-0.02,0.128,0.128
-1.600e-09,0,-0.06,0.072,0.112
-1.200e-09,-0.04,-0.036,0.072,0.144
-8.000e-10,-0.16,0.02,0.128,0.16
-4.000e-10,-0.32,0.036,0.144,0.136
0.000e+00,-0.56,-0.012,0.12,0.112
4.000e-10,-0.64,-0.052,0.088,0.128
8.000e-10,-0.68,-0.02,0.104,0.168
1.200e-09,-0.64,0.02,0.152,0.168
1.600e-09,-0.64,0.02,0.152,0.128
2.000e-09,-0.6,0.012,0.104,0.12
2.400e-09,-0.64,0.012,0.096,0.152
2.800e-09,-0.64,0.044,0.128,0.16
3.200e-09,-0.64,0.036,0.152,0.12
3.600e-09,-0.64,0.004,0.12,0.096
4.000e-09,-0.64,-0.02,0.096,0.096
4.400e-09,-0.64,0.004,0.104,0.144
4.800e-09,-0.64,0.028,0.152,0.16
5.200e-09,-0.64,0.028,0.152,0.12
5.600e-09,-0.64,-0.012,0.096,0.088
6.000e-09,-0.64,-0.02,0.056,0.088
6.400e-09,-0.64,0.004,0.064,0.104
6.800e-09,-0.64,0.004,0.104,0.096
7.200e-09,-0.64,-0.004,0.104,0.088
7.600e-09,-0.64,-0.02,0.072,0.096
8.000e-09,-0.64,-0.028,0.072,0.104
8.400e-09,-0.64,-0.004,0.096,0.096
8.800e-09,-0.68,-0.004,0.096,0.072
9.200e-09,-0.68,-0.02,0.072,0.048
9.600e-09,-0.64,-0.02,0.048,0.072
1.000e-08,-0.68,0.012,0.072,0.096
1.040e-08,-0.68,0.028,0.104,0.088
1.080e-08,-0.64,0.012,0.096,0.072
1.120e-08,-0.68,-0.012,0.072,0.064
1.160e-08,-0.68,-0.02,0.064,0.072
1.200e-08,-0.64,0.012,0.096,0.088
1.240e-08,-0.64,0.02,0.104,0.072
1.280e-08,-0.68,0.004,0.08,0.056
1.320e-08,-0.68,-0.012,0.064,0.064
1.360e-08,-0.64,0.012,0.08,0.072
1.400e-08,-0.68,0.036,0.088,0.08
1.440e-08,-0.68,0.02,0.08,0.056
1.480e-08,-0.68,-0.012,0.048,0.048
1.520e-08,-0.68,-0.012,0.048,0.056
1.560e-08,-0.64,0.012,0.064,0.048
1.600e-08,-0.64,0.02,0.08,0.048
1.640e-08,-0.68,-0.012,0.064,0.032
1.680e-08,-0.64,-0.028,0.04,0.032
1.720e-08,-0.68,-0.02,0.04,0.048
1.760e-08,-0.68,0.004,0.064,0.032
1.800e-08,-0.64,0.004,0.064,0.024
1.840e-08,-0.64,-0.012,0.048,0.024
1.880e-08,-0.6,-0.004,0.04,0.048
1.920e-08,-0.64,-0.004,0.048,0.056
1.960e-08,-0.64,-0.012,0.064,0.056
2.000e-08,-0.68,-0.028,0.064,0.04
2.040e-08,-0.68,-0.02,0.048,0.04
2.080e-08,-0.64,-0.012,0.048,0.056
2.120e-08,-0.68,0.02,0.072,0.056
2.160e-08,-0.68,0.028,0.08,0.048
2.200e-08,-0.64,0.004,0.056,0.048
2.240e-08,-0.64,0.004,0.048,0.048
2.280e-08,-0.64,0.02,0.048,0.056
2.320e-08,-0.68,0.028,0.072,0.056
2.360e-08,-0.68,0.02,0.072,0.048
2.400e-08,-0.68,0.004,0.056,0.048
2.440e-08,-0.64,-0.004,0.048,0.056
2.480e-08,-0.64,-0.004,0.056,0.056
2.520e-08,-0.64,0.004,0.056,0.04
2.560e-08,-0.68,-0.012,0.04,0.024
2.600e-08,-0.68,-0.004,0.04,0.04
2.640e-08,-0.68,0.012,0.048,0.048
2.680e-08,-0.68,0.012,0.048,0.04
2.720e-08,-0.72,-0.012,0.048,0.024
2.760e-08,-0.68,-0.028,0.032,0.016
2.800e-08,-0.68,-0.028,0.024,0.008
2.840e-08,-0.68,-0.012,0.04,0.024
2.880e-08,-0.68,-0.004,0.048,0.032
2.920e-08,-0.64,-0.004,0.048,0.024
2.960e-08,-0.64,-0.012,0.04,0.024
3.000e-08,-0.68,0.004,0.04,0.032
3.040e-08,-0.64,0.004,0.04,0.032
3.080e-08,-0.68,0.004,0.04,0.032
